longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity
27.21452925088023,38.389688607518536,0.69357145,-0.25217852,25.240079365079364,0.24851769435054172
27.21464375734304,38.38968839790915,0.7312312,-0.2583902,22.44345238095238,0.2605583579087267
27.21475826380466,38.38968818818791,0.8068513,-0.29181865,43.68650793650793,0.2568673280469621
27.21487277026509,38.38968797835483,0.7319922,-0.3163995,100.6626984126984,0.23405219432031643
27.213498427689473,38.389600366592724,0.72447324,-0.20532428,242.18849206349208,0.12665822799774834
27.213612934020855,38.38960015799064,0.8027352,-0.215763,142.62896825396825,0.17212803781798688
27.213727440351054,38.38959994927672,0.7451772,-0.24082935,104.99503968253967,0.20167465522738942
27.213841946680066,38.38959974045095,0.72852397,-0.20956492,68.09424603174602,0.22763335695236225
27.213956453007892,38.389599531513326,0.7429078,-0.21508035,27.335317460317462,0.24836905493359457
27.21407095933453,38.38959932246386,0.7863619,-0.2816742,27.438492063492067,0.2649290920692721
27.214185465659984,38.38959911330254,0.69853693,-0.2849421,28.31746031746032,0.2529629937608936
27.21429997198425,38.38959890402937,0.6849866,-0.2882398,28.895833333333336,0.24066465584301575
27.21441447830733,38.38959869464435,0.7920937,-0.26708075,23.91369047619048,0.27395557358064565
27.214528984629215,38.38959848514748,0.78520995,-0.2582504,22.651785714285715,0.28634695981431213
27.214643490949918,38.38959827553877,0.79969186,-0.26441136,20.055555555555557,0.28822732571219956
27.214757997269427,38.389598065818205,0.8064751,-0.29255596,18.706349206349202,0.2901165236495352
27.214872503587745,38.3895978559858,0.7927798,-0.2835358,72.29861111111111,0.2563116795933202
27.213383656528183,38.38951045270378,0.7860465,-0.19965918,276.74305555555554,0.11021630745854159
27.213498162718643,38.38951024421422,0.82717043,-0.28927964,211.4345238095238,0.13535746699695883
27.213612668907913,38.389510035612815,0.851227,-0.3166076,112.23511904761904,0.17525097768018189
27.213727175096,38.38950982689956,0.7718941,-0.25468704,78.77480158730157,0.2191437063677758
27.2138416812829,38.389509618074456,0.7451796,-0.2822222,55.82738095238094,0.2509529045707415
27.213956187468618,38.38950940913751,0.77070063,-0.2926696,23.103174603174605,0.2754928441490766
27.21407069365315,38.38950920008871,0.79290575,-0.31857708,23.22619047619048,0.28701580382241143
27.214185199836493,38.389508990928064,0.8084784,-0.30617824,23.80158730158731,0.2882140252959997
27.214299706018647,38.389508781655564,0.79002625,-0.30579868,23.96329365079366,0.2812798330363852
27.214414212199614,38.389508572271225,0.8432924,-0.3095305,21.088293650793656,0.3088164978533347
27.214528718379395,38.389508362775025,0.8274634,-0.30562624,19.764880952380956,0.30832872341372286
27.214643224557985,38.389508153166986,0.8346095,-0.3381737,17.303571428571427,0.30807695717947803
27.214757730735386,38.3895079434471,0.79534173,-0.32975113,12.555555555555554,0.3142450311730962
27.214872236911592,38.38950773361536,0.8177948,-0.2761506,50.31051587301587,0.2785062660657882
27.21338339170065,38.38942033032323,0.78991276,-0.25232157,231.44246031746033,0.13101810873834718
27.21349789774899,38.38942012183434,0.83204335,-0.30773482,166.65873015873018,0.16978326607887975
27.213612403796155,38.3894199132336,0.83632886,-0.31417623,75.79166666666667,0.2002743015721481
27.213726909842133,38.389419704521025,0.82088387,-0.28618786,54.97817460317461,0.23778126077103237
27.213841415886925,38.38941949569659,0.81570995,-0.3008658,32.83829365079366,0.27495765730431376
27.213955921930534,38.38941928676031,0.81008464,-0.3107676,17.795634920634924,0.30494552706874245
27.214070427972953,38.38941907771218,0.7814403,-0.31569198,18.644841269841272,0.31474941373587556
27.214184934014188,38.389418868552205,0.8193445,-0.28406206,18.987103174603174,0.32402088703271575
27.214299440054234,38.38941865928039,0.8274071,-0.28627673,18.622023809523807,0.3295265012570253
27.214413946093092,38.38941844989671,0.8454221,-0.30933633,17.506944444444446,0.36171173432461134
27.21452845213076,38.389418240401184,0.8348337,-0.31243002,16.143849206349206,0.3565870504417773
27.214642958167243,38.38941803079383,0.81796217,-0.31144685,14.740079365079364,0.33522260559485395
27.21475746420253,38.38941782107461,0.7985851,-0.29169157,10.404761904761903,0.34258003960136146
27.214871970236633,38.389417611243545,0.8170158,-0.27398083,26.454365079365076,0.30581101422791857
27.21326862096687,38.38933041631766,0.8192681,-0.26381323,229.14781746031747,0.14269259987244098
27.21338312687429,38.38933020794129,0.74935496,-0.25158226,168.28769841269843,0.1695050574883952
27.213497632780527,38.389329999453075,0.76566553,-0.26581606,118.22619047619047,0.19244271342683425
27.21361213868558,38.38932979085301,0.78408664,-0.2671796,30.955357142857146,0.22647856549612377
27.21372664458945,38.389329582141094,0.8015504,-0.28646556,19.02281746031746,0.25715211617298006
27.213841150492133,38.38932937331734,0.8207772,-0.2808926,15.298611111111107,0.2880868912578322
27.21395565639363,38.38932916438172,0.8142202,-0.2865275,13.930555555555554,0.3318733780914451
27.214070162293947,38.389328955334264,0.8044884,-0.28633407,14.700396825396824,0.35392977457206376
27.21418466819307,38.38932874617497,0.81641287,-0.28717026,14.03571428571429,0.36516393212975073
27.214299174091007,38.38932853690381,0.820985,-0.2826546,12.50595238095238,0.37501040918211015
27.214413679987757,38.38932832752081,0.8493976,-0.35316804,11.514880952380953,0.39813285046631613
27.214528185883317,38.389328118025965,0.83728814,-0.35012454,9.95238095238095,0.4041380387696669
27.21464269177769,38.38932790841927,0.79259896,-0.27283838,8.198412698412696,0.38128801251069155
